ticker,event_ticker,category,side,contracts,maker_contracts,taker_contracts,avg_entry_price_cents,basis_cents,fees_cents,net_pnl_cents,return,entry_ts,exit_ts,holding_s,result
DCEIL-23JUL1,DCEIL-23DEC31,Politics,yes,50,0,50,92.0,4600,26,374,0.08130434782608696,1685193811,1685994841,801030,yes
DCEIL-23JUN05,DCEIL-23DEC31,Politics,yes,37,0,37,92.0,3404,20,276,0.08108108108108109,1685547781,1686034381,486600,yes
DCEIL-23JUN9,DCEIL-23DEC31,Politics,yes,20,0,20,90.0,1800,13,187,0.10388888888888889,1685295272,1686034381,739109,yes
DCEIL-23JUNE2,DCEIL-23DEC31,Politics,yes,100,0,100,97.0,9700,21,-9721,-1.0021649484536082,1685710953,1686034381,323428,no
DEBATE-24JUN27-I,DEBATE-24JUN27,Politics,yes,24,0,24,90.0,2160,16,-2176,-1.0074074074074073,1719418025,1719590880,172855,no
DEBATE-24JUN27-IN,DEBATE-24JUN27,Politics,yes,11,0,11,94.0,1034,5,61,0.05899419729206963,1719413118,1719590880,177762,yes
DEBATEHAPPEN-24JUN27,DEBATEHAPPEN-24JUN27,Politics,yes,2,0,2,95.0,190,1,9,0.04736842105263158,1719414306,1719590880,176574,yes
FED-22JULY-T2.25,FED-22JUL,Economics,yes,36,0,36,92.0,3312,19,269,0.08121980676328502,1657653578,1658959200,1305622,yes
FED-22JUN-T1.25,FED-22JUN,Economics,yes,9,0,9,96.0,864,3,33,0.03819444444444445,1654204787,1655338500,1133713,yes
FED-22MAR-T0.25,FED-22MAR,Economics,yes,19,0,19,94.0,1786,8,106,0.0593505039193729,1646166173,1647465424,1299251,yes
FED-22MAY-T0.75,FED-22MAY,Economics,yes,100,0,100,92.0,9200,52,748,0.08130434782608696,1650469508,1651698360,1228852,yes
FED-22NOV-T3.75,FED-22NOV,Economics,yes,6,0,6,96.0,576,2,22,0.03819444444444445,1666281990,1667450161,1168171,yes
FED-23JUL-T5.25,FED-23JUL,Economics,yes,100,0,100,94.0,9400,40,560,0.059574468085106386,1689103503,1690406040,1302537,yes
